"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Transcript.ID"
"YAL003W"	6600.20090033915	-0.324830557651316	0.146750805217594	-2.21348398851832	0.0268642959143815	0.263540487354882	"YAL003W"
"YAL002W"	627.771526062925	0.0895168740530882	0.132118329043868	0.67755075848231	0.498056576496774	0.771048978673518	"YAL002W"
"YAL001C"	855.159991468374	0.278215023233777	0.142030300298669	1.95884274446179	0.0501312059975095	0.359362844416311	"YAL001C"
"YAR002W"	1306.30709844874	0.126591227827913	0.133782626197386	0.946245648079418	0.344023308337326	0.700508828406553	"YAR002W"
"YAR002C-A"	937.128816375533	0.0939877645189906	0.156634722590726	0.600044249221629	0.548476746033013	0.787840498283218	"YAR002C-A"
"YAR003W"	502.988964499237	0.0842884919593995	0.147807741494252	0.570257627288603	0.568502975569063	0.797461346648989	"YAR003W"
"YAR007C"	1119.45532284128	0.0456738795321251	0.137180347950794	0.332947686854593	0.739173772091452	0.876537912763134	"YAR007C"
"YAR008W"	252.482725670174	0.323735141284894	0.153708407086068	2.1061641807505	0.0351900933855005	0.29916302318512	"YAR008W"
"YAR009C"	100.622507224914	-0.812442835120137	0.331224682546434	-2.45284508652594	0.0141731361359995	0.182455048584742	"YAR009C"
"YAR010C"	6.56750969963364	-0.384408373457965	0.723503322804574	-0.53131528403747	0.595200315792855	0.808632083708684	"YAR010C"
"YAR014C"	1219.8220244337	0.0832278891808233	0.140892446771857	0.590719311700165	0.554708506312183	0.791897827461498	"YAR014C"
"YAR015W"	532.060652891651	-0.303308592538083	0.166337831753438	-1.82344923785994	0.0682353786877806	0.423357081535508	"YAR015W"
"YAR018C"	459.736398502504	0.170128931087581	0.14079074960103	1.2083814566631	0.226900569125019	0.630998683489412	"YAR018C"
"YAR019C"	390.139705789106	0.198584492117945	0.127983317072674	1.55164357871097	0.120747529766582	0.528843485147538	"YAR019C"
"YAR019W-A"	8.20504854387064	-0.191565880082824	0.589353378196927	-0.325044170729796	0.745147641773104	0.88026986099227	"YAR019W-A"
"YAR020C"	7.73862683440972	-0.314423246984776	0.590816854921413	-0.532183948994818	0.59459859875457	0.808632083708684	"YAR020C"
"YAR023C"	54.5729443919527	0.298900906995457	0.2392162465357	1.24950086511306	0.211481937279632	0.622387698859114	"YAR023C"
"YAR027W"	599.200653260189	0.274267783389399	0.150411833552964	1.82344551562709	0.068235941985038	0.423357081535508	"YAR027W"
"YAR028W"	256.25197803376	0.355427911204707	0.156103961628778	2.27686669509343	0.0227941872593291	0.241658374751098	"YAR028W"
"YAR029W"	25.2023976128629	0.988220354690204	0.349889272481891	2.82438026087625	0.0047372144983255	0.0841970212158265	"YAR029W"
"YAR030C"	9.69031940798568	0.936448207980064	0.503960582394595	1.85817748588686	0.0631438140845787	0.406414815647166	"YAR030C"
"YAR031W"	67.6360198718255	0.460828078337491	0.204859822059832	2.24948002836252	0.0244819720619068	0.252035020732714	"YAR031W"
"YAR033W"	97.9463017630143	0.22489546298659	0.200263508898911	1.12299771547552	0.261438464705845	0.640812828791371	"YAR033W"
"YAR035W"	14.5494693686459	-0.327994282512259	0.455090740211303	-0.720722821914522	0.471080068109524	0.760565280232072	"YAR035W"
"YAR035C-A"	0.211707913772642	0.779710776442193	3.89378741188501	0.200244824373894	0.841289112245933	NA	"YAR035C-A"
"YAR042W"	1285.03256475095	0.158903832955054	0.142920396879337	1.11183453464106	0.266209300351524	0.64757759322541	"YAR042W"
"YAR047C"	0	NA	NA	NA	NA	NA	"YAR047C"
"YAR050W"	34.0963971625954	0.65537092481111	0.304098923770784	2.15512411778576	0.0311521228870221	0.285012608762284	"YAR050W"
"YAR053W"	2.06458971104357	-0.269163055268616	1.12708916514447	-0.238812565671426	0.811250926120236	NA	"YAR053W"
"YAR060C"	0	NA	NA	NA	NA	NA	"YAR060C"
"YAR064W"	0.85688458333866	2.03131041270249	3.0571056129658	0.66445542610216	0.506398868541359	NA	"YAR064W"
"YAR066W"	0	NA	NA	NA	NA	NA	"YAR066W"
"YAR068W"	0.29961288353482	-0.721691201098258	3.23284524196242	-0.223237163267418	0.823350929545795	NA	"YAR068W"
"YAR069C"	0	NA	NA	NA	NA	NA	"YAR069C"
"YAR070C"	0.486872765372662	-0.877908594729225	2.33043039398491	-0.376715218354173	0.706385252073094	NA	"YAR070C"
"YAR071W"	15.0193008490774	-0.0786878141729153	0.473496956483418	-0.166184413849915	0.86801182483675	0.93982209187469	"YAR071W"
"YAR073W"	17.6936060601572	0.38446067694906	0.325528866028015	1.18103405587379	0.237589194641879	0.63549180711754	"YAR073W"
"YAR075W"	2.97295352589174	-0.132315007200524	0.790270839068293	-0.16742995016306	0.867031760953742	0.939478739724487	"YAR075W"
"Q0010"	3.68521139218801	0.336541917374448	0.693333399466008	0.485396949914207	0.627394795535608	0.826523107050881	"Q0010"
"Q0017"	0	NA	NA	NA	NA	NA	"Q0017"
"Q0032"	0.617008089436188	0.440748474321948	1.84628185040559	0.238722204968393	0.811320997412649	NA	"Q0032"
"Q0045"	51.3887341600252	0.21716775368565	0.243157305557822	0.893116302582191	0.371794893467778	0.710223510617996	"Q0045"
"Q0070"	2.84997388047758	0.302457622366189	0.860260234747599	0.351588519554121	0.725146876239159	0.869943773862069	"Q0070"
"Q0065"	33.6929044586696	-0.234450508404572	0.246617812751249	-0.95066331904034	0.341775314395102	0.700199164857098	"Q0065"
"Q0060"	57.3801384711515	-0.105153539427977	0.211988637338557	-0.496033847606847	0.619870530485345	0.822005182296015	"Q0060"
"Q0055"	677.760046285083	0.13047018696266	0.20904219199936	0.62413327048857	0.532540065721545	0.781192416311216	"Q0055"
"Q0050"	1419.53422576085	0.297094004918749	0.177592408884682	1.67289810856535	0.0943473562284636	0.487716915045856	"Q0050"
"Q0075"	15.0672479743588	-0.0604457913815933	0.368479601018058	-0.164041079111544	0.869698805357398	0.940345299834452	"Q0075"
"Q0080"	0.0634511033890978	0.951212871229479	6.00582262393134	0.158381778948847	0.874155970846944	NA	"Q0080"
"Q0085"	17.5210280700754	-0.0189168668239025	0.362502354982899	-0.0521841211894883	0.958381985148847	0.984853712947396	"Q0085"
"Q0092"	0.167951225521621	2.13577733146485	5.96270426301764	0.358189378049745	0.720201595710559	NA	"Q0092"
"Q0105"	50.0347409140624	0.000173460672020264	0.274282246317249	0.000632416696119771	0.999495404515808	0.999826308473601	"Q0105"
"Q0120"	130.361583488122	-0.0746218573733623	0.308901822253946	-0.241571437905006	0.809112255918443	0.910006581521524	"Q0120"
"Q0115"	4.86745541618301	-0.323312016231662	0.756011032006413	-0.427655156530731	0.668902202752152	0.843252244036865	"Q0115"
"Q0110"	64.5873210455059	-0.371972149253511	0.23961053747521	-1.55240313373945	0.120565794108155	0.528843485147538	"Q0110"
"Q0130"	423.975699908006	0.259678105798388	0.17986101826149	1.44377090882949	0.148803427684377	0.558322692307505	"Q0130"
"Q0140"	11.6677949354877	0.138781157399891	0.595443435262486	0.233071941314984	0.815705542532655	0.912019080721784	"Q0140"
"Q0142"	5.84114757584914	1.78219904420081	1.46304712238813	1.21814192921669	0.223170042650107	0.628969557135133	"Q0142"
"Q0143"	4.21309439401603	-0.65037074323302	1.41967511060412	-0.458112379638935	0.646871705339615	0.835931953796931	"Q0143"
"Q0144"	0	NA	NA	NA	NA	NA	"Q0144"
"Q0160"	265.388555469778	-0.0171980004467736	0.179686083665748	-0.0957113655989372	0.923749813901833	0.970161010115195	"Q0160"
"Q0182"	11.4533816935414	0.627221702558343	0.432097249662146	1.45157531793772	0.146619725795286	0.558165700045449	"Q0182"
"Q0250"	70.6804028840792	0.0188489902930851	0.198468516081066	0.0949721934001165	0.924336913516734	0.970161010115195	"Q0250"
"Q0255"	5.16439674199421	-0.131244429111457	0.604948452888315	-0.216951425340181	0.828246200254932	0.920149690967838	"Q0255"
"Q0275"	82.7394289258708	-0.113704847180744	0.185489507447289	-0.612998809180923	0.539877127109619	0.78348530491163	"Q0275"
"Q0297"	10.1504607455847	-0.0490076294113403	0.467250070368906	-0.104885226389902	0.91646688193628	0.966697393531322	"Q0297"
"YER054C"	99.5428147861982	0.671647727907445	0.173937401265345	3.86143361359546	0.000112723642724627	0.00376347498886695	"YER054C"
"YER114C"	745.242174597265	0.0907737037127031	0.142195375396983	0.63837310784039	0.523230832242905	0.779319706499064	"YER114C"
"YER169W"	498.628890866323	0.156633719138946	0.136612286265813	1.14655660497604	0.251564920066446	0.637198922978925	"YER169W"
"YEL077C"	116.170539449884	0.241675164428857	0.178167543378564	1.35644887865662	0.174956390349224	0.588182052248588	"YEL077C"
"YEL077W-A"	1.22463767226912	0.336685057307062	1.40084860618066	0.240343643004376	0.810063864118737	NA	"YEL077W-A"
"YEL076C-A"	0.0541760673548423	0	6.00582262393134	0	1	NA	"YEL076C-A"
"YEL076C"	0.0538902740329274	0	6.00582262393134	0	1	NA	"YEL076C"
"YEL075W-A"	0.108241170703303	1.5133030848341	5.97153442101468	0.253419469459738	0.799944084134765	NA	"YEL075W-A"
"YEL075C"	3.60349812424933	-0.375234346356227	0.870707397605488	-0.430953437846228	0.66650222682454	0.842679902425072	"YEL075C"
"YEL074W"	8.38304529726084	1.05067979077054	0.53267950943921	1.97244266421411	0.048559095490942	0.351849657136406	"YEL074W"
"YEL073C"	54.7153267262926	0.0129338167026461	0.248089386629513	0.0521336961583161	0.958422163811439	0.984853712947396	"YEL073C"
"YEL072W"	141.90981585561	0.601664024889078	0.195474908269296	3.07796038998619	0.00208422616391908	0.0443485165794472	"YEL072W"
"YEL071W"	4433.59419553785	-0.59948912796957	0.138454398799882	-4.32986696822867	1.49199446770237e-05	0.000683039588509502	"YEL071W"
"YEL070W"	12.6155017556443	0.803073026298962	0.448720826431292	1.78969412381827	0.0735030975823167	0.437184270364114	"YEL070W"
"YEL069C"	1.6796083642093	1.86918440355467	1.38492486558203	1.34966484464782	0.177123513858794	NA	"YEL069C"
"YEL068C"	76.244542790283	0.274195608164374	0.201272613556084	1.36230957267303	0.173100207865184	0.585663503885584	"YEL068C"
"YEL067C"	35.8569877194757	0.679231923339142	0.259474250891205	2.61772380498725	0.00885184198274918	0.132733700004351	"YEL067C"
"YEL066W"	137.119175349332	0.477805309166834	0.200092899215554	2.38791736758289	0.0169441510520978	0.203971125115193	"YEL066W"
"YEL065W"	1430.03602336699	-0.00499018870105939	0.151440724204188	-0.0329514318376548	0.973713318365845	0.98959797895809	"YEL065W"
"YEL064C"	359.744156858907	0.33489557914718	0.153327212243581	2.18418879627938	0.0289483778551824	0.275545411815444	"YEL064C"
"YEL063C"	891.235246957299	-0.148290661475688	0.129638784258124	-1.14387574925437	0.252675169535718	0.637198922978925	"YEL063C"
"YEL062W"	383.910217629117	0.250714088200473	0.129401674896175	1.93748719559954	0.052685817081436	0.36764479517681	"YEL062W"
"YEL061C"	579.551954500429	-0.1105042922929	0.140806970250545	-0.784792770530283	0.432575079523927	0.743877790047802	"YEL061C"
"YEL060C"	1936.29168723643	0.0590346194859079	0.144867864318031	0.407506659698581	0.683635903845535	0.852851314396896	"YEL060C"
"YEL059C-A"	75.1086764473556	0.400008862002958	0.21462632631934	1.86374555658093	0.0623574445435109	0.405625443892827	"YEL059C-A"
"YEL059W"	5.0953302503954	-0.635427094052018	0.749062479328952	-0.848296519432218	0.396272855490162	0.726185309503993	"YEL059W"
"YEL058W"	1693.02097398382	0.0354703340800187	0.156488710453784	0.226663853112229	0.82068513660353	0.914849710476873	"YEL058W"
"YEL057C"	64.0598232008675	0.401655258614617	0.20644167959729	1.94561127093199	0.0517014520977028	0.365715354828533	"YEL057C"
"YEL056W"	804.242752920121	-0.0222291834642995	0.14054239405388	-0.158167104053866	0.874325124588279	0.942817046375262	"YEL056W"
"YEL055C"	1581.31495857856	0.0680747714966849	0.147456252620437	0.461660799640108	0.64432458655919	0.834959797460324	"YEL055C"
"YEL054C"	2364.29817736001	-0.0312122816347075	0.149828201269008	-0.208320472183122	0.83497874779116	0.923796516459535	"YEL054C"
"YEL053W-A"	3.18414520493771	1.51723999457262	0.934674684993911	1.62328136081112	0.10452927217357	0.502810241531008	"YEL053W-A"
"YEL053C"	882.746116094369	0.129035008573047	0.132055099287067	0.97713007123296	0.328504762076793	0.694534838377999	"YEL053C"
"YEL052W"	721.748794177111	0.152081316924511	0.134524637455304	1.13050902646023	0.258261797123264	0.639332962334103	"YEL052W"
"YEL051W"	1097.63927005697	0.142530571360885	0.141222020057587	1.00926591549083	0.312847121923333	0.682510961011438	"YEL051W"
"YEL050W-A"	1.7213869569607	-1.88074169877744	1.61470804421278	-1.16475650537454	0.244117569333389	NA	"YEL050W-A"
"YEL050C"	1067.69187432661	0.108583423963846	0.157630017966229	0.688849911741489	0.490917722549502	0.768895901602119	"YEL050C"
"YEL049W"	14.5998281761327	-0.0946808349221518	0.450235259312471	-0.210291915090643	0.833439845035471	0.922769692845245	"YEL049W"
"YEL048C"	94.0013961814945	0.362120302560871	0.225709484415321	1.60436458174945	0.108633713291215	0.508690207509207	"YEL048C"
"YEL047C"	1412.59853434437	0.275721254221862	0.137463581838963	2.00577673397792	0.0448800740247526	0.340288942699598	"YEL047C"
"YEL046C"	5277.4469500177	-0.870445195950386	0.129248034670818	-6.73468806057536	1.64281996639409e-11	2.20612467931544e-09	"YEL046C"
"YEL045C"	35.2616432948684	-1.14328120960774	0.316463533947456	-3.61267914614633	0.000303049598228972	0.00915335108292026	"YEL045C"
"YEL044W"	263.709776084964	-0.196994439922865	0.168195011648118	-1.17122641148834	0.241507781686972	0.635931166056671	"YEL044W"
"YEL043W"	874.746996066169	0.105157380550429	0.132442480489447	0.793985284493426	0.427203998183275	0.742477354334636	"YEL043W"
"YEL042W"	1229.57697365462	0.0882614337980281	0.138366371314035	0.63788211658533	0.523550419880998	0.779319706499064	"YEL042W"
"YEL041W"	126.811196601265	0.348309083188836	0.166740517564158	2.08892888349597	0.0367141253714515	0.306962587823338	"YEL041W"
"YEL040W"	4664.48291216245	-0.635875841617628	0.143313971767293	-4.43694242631233	9.12456856480046e-06	0.000432863902914156	"YEL040W"
"YEL039C"	278.790894432441	0.0868876657927282	0.17380303099976	0.499920313776622	0.617131188082262	0.820976362905917	"YEL039C"
"YEL038W"	252.874741277794	0.133669330782025	0.158430900956194	0.84370744580304	0.398832905774458	0.727118279393857	"YEL038W"
"YEL037C"	1511.12062451884	0.170717218203856	0.153510970903959	1.11208480539584	0.26610168913931	0.64757759322541	"YEL037C"
"YEL036C"	1356.15705132534	0.0814857063335083	0.144260359844285	0.564851678045612	0.572174653424201	0.798443762626718	"YEL036C"
"YEL035C"	1.62664127361862	-0.553311373685311	1.24659635437119	-0.443857686367465	0.657145478550504	NA	"YEL035C"
"YEL034C-A"	10.4979408612387	-0.63007244797551	0.534563222816152	-1.17866778162591	0.23853048964819	0.63549180711754	"YEL034C-A"
"YEL034W"	8227.79932623545	-1.06105435552025	0.145762276080852	-7.27934815542873	3.35436984964877e-13	6.3345178129461e-11	"YEL034W"
"YEL033W"	564.262284545027	-1.1459238585315	0.169009858346339	-6.78021903422491	1.19993821068498e-11	1.68633176910915e-09	"YEL033W"
"YEL032W"	1252.21188403887	0.4120974682628	0.146703821355372	2.80904385758667	0.00496888770065246	0.0872877569041942	"YEL032W"
"YEL032C-A"	0.326271139325018	1.13117606725266	3.14310713484311	0.359891030984258	0.71892862450353	NA	"YEL032C-A"
"YEL031W"	2598.944455106	0.0640682598721886	0.140484263010615	0.456052930763836	0.648351916333957	0.836435938607185	"YEL031W"
"YEL030C-A"	3.85434323568976	0.529488947100267	0.8406024093371	0.629892254910169	0.528765080567807	0.781192416311216	"YEL030C-A"
"YEL030W"	180.12499105228	0.263449450689254	0.174964154035383	1.50573385812488	0.132135508565048	0.542087493726126	"YEL030W"
"YEL029C"	776.069405638043	0.284746565610106	0.152704403659184	1.86469125177047	0.0622246937128138	0.405625443892827	"YEL029C"
"YEL028W"	60.3283551255592	0.107591216411547	0.213568624377437	0.50377819647048	0.614417251066332	0.819629900263542	"YEL028W"
"YEL027W"	2924.75927249612	0.0981067136836538	0.13956552591969	0.702943746581856	0.48209080701578	0.765152660690761	"YEL027W"
"YEL026W"	1463.57518676283	-0.0502855071506218	0.163063340089712	-0.308380210554723	0.757793038399444	0.885858455447321	"YEL026W"
"YEL025C"	728.447276037141	0.214849023356704	0.134115719495647	1.60196749616423	0.109162797332779	0.508690207509207	"YEL025C"
"YEL024W"	1422.06107042029	-0.132903598540522	0.140394517701144	-0.946643791486449	0.343820321303866	0.700508828406553	"YEL024W"
"YEL023C"	146.886835347361	0.453516036501271	0.15901589521571	2.85201700047698	0.00434427771586555	0.0788362469578844	"YEL023C"
"YEL022W"	1264.96116182381	0.10674750360617	0.154989674835011	0.688739451320254	0.490987244801111	0.768895901602119	"YEL022W"
"YEL021W"	935.314113842067	0.160135471833752	0.14369150016597	1.11443941811999	0.265090720718948	0.646824023446726	"YEL021W"
"YEL020C-B"	3.94572752786642	0.0157373910235654	0.782534174538083	0.0201108035094505	0.983954981934757	0.992135153228995	"YEL020C-B"
"YEL020W-A"	593.479545913841	0.0855937554888417	0.177287996693965	0.482794983783327	0.629241312868662	0.827360239434074	"YEL020W-A"
"YEL020C"	192.809484064383	0.293266937720207	0.156325256984498	1.87600483362257	0.0606546161706707	0.399562115246439	"YEL020C"
