"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Transcript.ID"
"YAL010C"	393.654163352429	0.540742481872868	0.140994051121151	3.83521487306033	0.000125454568394578	0.00156930344744087	"YAL010C"
"YAL009W"	308.190710210139	0.385812128740932	0.154365831101136	2.4993363232577	0.0124426162128476	0.0527188785206694	"YAL009W"
"YAL008W"	208.838003865064	0.567920765793078	0.169102881357805	3.35843340594187	0.000783856058078169	0.00641864967193528	"YAL008W"
"YAL007C"	898.516805964275	0.299511226672712	0.148237899953337	2.02047672536506	0.0433339619739735	0.131126361629078	"YAL007C"
"YAL005C"	6745.98309382925	0.092958034850126	0.152942748714937	0.607796287376699	0.543322591948046	0.715450789816637	"YAL005C"
"YAL004W"	1.71969078487928	0.0230682824490644	1.13704808221537	0.0202878689211799	0.983813732995325	0.99227626943898	"YAL004W"
"YAL003W"	6600.20090033915	-0.152533840065247	0.14690897536527	-1.03828809428417	0.299135949839212	0.490408507195397	"YAL003W"
"YAL002W"	627.771526062925	-0.0453128214193306	0.133426785920516	-0.33960813120631	0.734151653907341	0.845889957556985	"YAL002W"
"YAL001C"	855.159991468374	0.128610108272685	0.141913879653357	0.906254614325477	0.364801101895909	0.557250228782337	"YAL001C"
"YAR002W"	1306.30709844874	0.334651371411234	0.134045803543882	2.49654493138743	0.0125409779903244	0.0528231026120887	"YAR002W"
"YAR002C-A"	937.128816375533	0.302008798606813	0.158047652087491	1.91087178213587	0.0560210601375954	0.157836517085655	"YAR002C-A"
"YAR003W"	502.988964499237	0.393195325730412	0.145929645343831	2.69441705832963	0.00705118735442482	0.0345535616893487	"YAR003W"
"YAR007C"	1119.45532284128	0.469531452228375	0.137638924926792	3.41132751856433	0.000646473876771685	0.00547893136208789	"YAR007C"
"YAR008W"	252.482725670174	0.430675491452601	0.156369661630528	2.75421387346994	0.00588333078894413	0.0301934262249236	"YAR008W"
"YAR009C"	100.622507224914	-0.0283864948864102	0.322120104274964	-0.0881239466574222	0.92977816373833	0.964231405971716	"YAR009C"
"YAR010C"	6.56750969963364	0.0380119162527201	0.599612478180791	0.0633941381074112	0.949452654976818	0.973413117614624	"YAR010C"
"YAR014C"	1219.8220244337	-0.0705654255804386	0.142211211974059	-0.49620156245705	0.61975220875117	0.769002619802956	"YAR014C"
"YAR015W"	532.060652891651	0.667674156567762	0.165523432908068	4.03371380618109	5.49021797915771e-05	0.000817302662287378	"YAR015W"
"YAR018C"	459.736398502504	0.119766754345481	0.142993258581991	0.837569236012673	0.402272676815443	0.594208549356519	"YAR018C"
"YAR019C"	390.139705789106	0.280559542503719	0.129468394977696	2.16701182209026	0.0302339526966369	0.100519113057404	"YAR019C"
"YAR019W-A"	8.20504854387064	0.865877533348511	0.610179313967852	1.41905422476208	0.155883207886438	0.319845272834506	"YAR019W-A"
"YAR020C"	7.73862683440972	0.80045212569417	0.603426193336245	1.32651206482868	0.184670141533157	0.358799099424341	"YAR020C"
"YAR023C"	54.5729443919527	0.87568180202438	0.229023777636473	3.823540992387	0.000131548709061479	0.00161866965923925	"YAR023C"
"YAR027W"	599.200653260189	0.44647756857857	0.150747971113166	2.9617484419966	0.00305897594523423	0.0182408821279735	"YAR027W"
"YAR028W"	256.25197803376	-0.00926688778111974	0.167840358530648	-0.0552125118311612	0.955969161141488	0.976912984048678	"YAR028W"
"YAR029W"	25.2023976128629	-0.0612518587394958	0.382638838355917	-0.160077474107638	0.87282004539577	0.9304465593122	"YAR029W"
