"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Transcript.ID"
"YAL058W"	318.539130504374	0.219888412087477	0.166375485327925	1.32163949306642	0.186288225865361	0.395274023340337	"YAL058W"
"YAL056C-A"	2.03216403080768	0.974651563227831	1.68996525996406	0.576728756689684	0.564122703193202	NA	"YAL056C-A"
"YAL056W"	1160.36983315257	0.310051028133901	0.143923595448602	2.15427517056872	0.0312185988545693	0.137831146259062	"YAL056W"
"YAL055W"	122.542026032332	0.278089475640869	0.233495003282397	1.19098683796903	0.233658751983832	0.446505195673464	"YAL055W"
"YAL054C"	95.239668232975	0.639534178831044	0.233071682603763	2.74393770914802	0.00607070560885502	0.0459475201151129	"YAL054C"
"YAL053W"	1577.7146166351	0.340058500470859	0.155956960823898	2.18046375534878	0.0292231026785807	0.132251995028863	"YAL053W"
"YAL051W"	504.955808801812	0.230309384127074	0.149920322138834	1.53621190804136	0.12448641639073	0.314333396979931	"YAL051W"
"YAL049C"	339.189269914913	0.244908461565825	0.176946186013696	1.38408443314437	0.166332602886711	0.370922317532105	"YAL049C"
"YAL048C"	541.566657035382	0.402679966995362	0.158320332010418	2.54345074875705	0.0109763529947703	0.07004951014595	"YAL048C"
"YAL047W-A"	2.69454483070388	-0.250052454299055	1.16800631789241	-0.214084847375019	0.830480891915453	0.9044841397099	"YAL047W-A"
"YAL047C"	266.840092421724	0.31954571527063	0.197244603956639	1.62004794483948	0.105221978174407	0.284701685132005	"YAL047C"
"YAL046C"	113.61324732189	0.648412791551489	0.254426088742467	2.54853106753459	0.0108177651000127	0.0693299564142764	"YAL046C"
"YAL045C"	1.03091338085472	1.53862863275053	1.75634955084155	0.876037820611103	0.381009473554265	NA	"YAL045C"
"YAL044W-A"	134.631467865803	0.329075368567708	0.250940989095442	1.3113655515343	0.189734291441143	0.39885075163965	"YAL044W-A"
"YAL044C"	117.231093455623	-0.0953844106870311	0.253772268815925	-0.375866169822593	0.70701639202151	0.831379819578257	"YAL044C"
"YAL043C"	713.454694353375	0.174574636616644	0.173888589289201	1.00394532689148	0.315404967060905	0.526111709304471	"YAL043C"
"YAL042C-A"	0.924606696718589	1.99597739916326	1.97716044440707	1.00951716124477	0.312726675556174	NA	"YAL042C-A"
"YAL042W"	900.589626138353	0.263655456912762	0.174062603578406	1.51471626582903	0.129844273391973	0.322214050049809	"YAL042W"
"YAL041W"	1227.51647451891	0.0970589037446074	0.157574446850908	0.615955858861059	0.537923653228433	0.710985321195475	"YAL041W"
